tid,start,end,activity
26,166590611,170857891,cut_cucumber_post
26,170857891,172058064,place_cucumber_into_bowl_prep
26,172058064,175425214,place_cucumber_into_bowl_core
26,175425214,177325487,place_cucumber_into_bowl_post
26,177625530,180892667,cut_tomato_prep
26,180892667,204662750,cut_tomato_core
26,204662750,205162822,cut_tomato_post
26,205162822,206396332,place_tomato_into_bowl_prep
26,206396332,207929886,place_tomato_into_bowl_core
26,207929886,209663469,place_tomato_into_bowl_post
26,210130202,219131496,mix_ingredients_prep
26,219131496,222898704,mix_ingredients_core
26,222898704,224098877,mix_ingredients_post
26,224132215,228132790,add_dressing_prep
26,228132790,232066689,add_dressing_core
26,232066689,242501522,add_dressing_post
26,243168284,249769233,serve_salad_onto_plate_prep
26,249769233,254903304,serve_salad_onto_plate_core
26,254903304,257903735,serve_salad_onto_plate_post
27,0,14968818,cut_lettuce_prep
27,14968818,25136947,cut_lettuce_core
27,25136947,25803709,cut_lettuce_post
27,25803709,27603968,place_lettuce_into_bowl_prep
27,27603968,29170860,place_lettuce_into_bowl_core
27,29170860,31004457,place_lettuce_into_bowl_post
27,31537867,39939074,cut_cheese_prep
27,39939074,46573361,cut_cheese_core
27,46573361,47606843,cut_cheese_post
27,47606843,48673663,place_cheese_into_bowl_prep
27,48673663,49407102,place_cheese_into_bowl_core
27,49407102,51340713,place_cheese_into_bowl_post
27,52207504,62442308,peel_cucumber_prep
27,62442308,70043401,peel_cucumber_core
27,70043401,71576955,peel_cucumber_post
27,72877142,74244005,cut_cucumber_prep
27,74244005,91779858,cut_cucumber_core
27,91779858,95313700,cut_cucumber_post
27,95313700,97380663,place_cucumber_into_bowl_prep
27,97380663,101481253,place_cucumber_into_bowl_core
27,101481253,103648231,place_cucumber_into_bowl_post
27,103981612,107648806,cut_tomato_prep
27,107648806,138386557,cut_tomato_core
27,138386557,142153765,cut_tomato_post
27,142153765,143253923,place_tomato_into_bowl_prep
27,143253923,147254498,place_tomato_into_bowl_core
27,147254498,149288124,place_tomato_into_bowl_post
27,149921548,150855016,mix_ingredients_prep
27,150855016,155389001,mix_ingredients_core
27,155389001,156722526,mix_ingredients_post
27,157956037,162990093,add_salt_prep
27,162990093,165590467,add_salt_core
27,165590467,166523935,add_salt_post
27,166923992,171357963,add_pepper_prep
27,171357963,176492034,add_pepper_core
27,176492034,177725545,add_pepper_post
27,178192278,181059357,add_vinegar_prep
27,181059357,184859903,add_vinegar_core
27,184859903,189227198,add_vinegar_post
27,189727270,191160809,add_oil_prep
27,191160809,194494622,add_oil_core
27,194494622,198861916,add_oil_post
27,199662031,201295599,mix_dressing_prep
27,201295599,206062951,mix_dressing_core
27,206062951,206863066,mix_dressing_post
27,208896692,214830878,serve_salad_onto_plate_prep
27,214830878,221098445,serve_salad_onto_plate_core
27,221098445,222832028,serve_salad_onto_plate_post
27,223565467,225899135,add_dressing_prep
27,225899135,239467752,add_dressing_core
27,239467752,242101464,add_dressing_post
28,0,7634430,peel_cucumber_prep
28,7634430,36105189,peel_cucumber_core
28,36105189,38505534,peel_cucumber_post
28,38505534,46606699,cut_cucumber_prep
28,46606699,63909185,cut_cucumber_core
28,63909185,73843947,place_cucumber_into_bowl_core
28,73843947,74544047,place_cucumber_into_bowl_post
28,74544047,75510853,cut_cucumber_prep
28,75510853,87145859,cut_cucumber_core
28,87145859,94446908,place_cucumber_into_bowl_core
28,94446908,97080620,place_cucumber_into_bowl_post
28,97080620,101314562,cut_tomato_prep
28,101314562,117916948,cut_tomato_core
28,117916948,119383825,place_tomato_into_bowl_prep
28,119383825,122750976,place_tomato_into_bowl_core
28,122750976,123517753,place_tomato_into_bowl_post
28,123517753,124384544,cut_tomato_prep
28,124384544,132819090,cut_tomato_core
28,132819090,133352500,cut_tomato_post
28,133352500,133752557,place_tomato_into_bowl_prep
28,133752557,136652974,place_tomato_into_bowl_core
28,136652974,138786614,place_tomato_into_bowl_post
28,139786758,160689762,cut_cheese_prep
28,160689762,170957905,cut_cheese_core
28,170957905,172358106,cut_cheese_post
28,172358106,173991674,place_cheese_into_bowl_prep
28,173991674,178325630,place_cheese_into_bowl_core
28,178325630,180659299,place_cheese_into_bowl_post
28,181959486,192460995,cut_lettuce_prep
28,192460995,204929454,cut_lettuce_core
28,204929454,206096289,cut_lettuce_post
28,206096289,208296605,place_lettuce_into_bowl_prep
28,208296605,220131639,place_lettuce_into_bowl_core
28,220131639,222165265,place_lettuce_into_bowl_post
28,223932185,232900141,add_oil_prep
28,232900141,238334255,add_oil_core
28,238334255,246368744,add_oil_post
28,246902154,249702556,add_pepper_prep
28,249702556,254769951,add_pepper_core
28,254769951,256303505,add_pepper_post
28,256903591,258603835,add_salt_prep
28,258603835,262771101,add_salt_core
28,262771101,264738050,add_salt_post
28,265338137,266604985,add_vinegar_prep
28,266604985,271605704,add_vinegar_core
28,271605704,275206222,add_vinegar_post
28,275539603,276706437,mix_dressing_prep
28,276706437,291941960,mix_dressing_core
28,291941960,293775557,mix_dressing_post
28,293808895,294375644,mix_ingredients_core
28,294408982,310477958,serve_salad_onto_plate_prep
28,310477958,319945985,serve_salad_onto_plate_core
28,319945985,321579554,serve_salad_onto_plate_post
28,322546359,330047437,add_dressing_prep
28,330047437,336415019,add_dressing_core
28,336415019,337581854,add_dressing_post
29,0,8334531,cut_cucumber_prep
29,8334531,35705132,cut_cucumber_core
29,35705132,36471909,cut_cucumber_post
29,36471909,39272311,place_cucumber_into_bowl_prep
29,39272311,42372757,place_cucumber_into_bowl_core
29,42372757,44306368,place_cucumber_into_bowl_post
29,44306368,48273605,cut_cucumber_prep
29,48273605,77744508,cut_cucumber_core
29,77744508,79778133,cut_cucumber_post
29,79778133,82011788,place_cucumber_into_bowl_prep
29,82011788,84378794,place_cucumber_into_bowl_core
29,84378794,85812334,place_cucumber_into_bowl_post
29,86345744,101214548,cut_lettuce_prep
29,101214548,133552529,cut_lettuce_core
29,133552529,134986068,cut_lettuce_post
29,134986068,136586298,place_lettuce_into_bowl_prep
29,136586298,142053751,place_lettuce_into_bowl_core
29,142053751,145087520,place_lettuce_into_bowl_post
29,145454239,159089533,cut_cheese_prep
29,159089533,176892091,cut_cheese_core
29,176892091,194594636,place_cheese_into_bowl_core
29,194594636,198161815,place_cheese_into_bowl_post
29,198161815,201095570,cut_tomato_prep
29,201095570,237367450,cut_tomato_core
29,237367450,237900860,cut_tomato_post
29,237900860,240301205,place_tomato_into_bowl_prep
29,240301205,242234816,place_tomato_into_bowl_core
29,242234816,243034931,place_tomato_into_bowl_post
29,243034931,244235104,cut_tomato_prep
29,244235104,275539603,cut_tomato_core
29,275539603,277139833,cut_tomato_post
29,277139833,278573373,place_tomato_into_bowl_prep
29,278573373,279373488,place_tomato_into_bowl_core
29,279373488,281440451,place_tomato_into_bowl_post
29,294342306,294975730,mix_ingredients_prep
29,294975730,301643355,mix_ingredients_core
29,301643355,302510146,mix_ingredients_post
29,305510578,309777858,add_salt_prep
29,309777858,314778576,add_salt_core
29,314778576,316712188,add_salt_post
29,317845684,321746244,add_oil_prep
29,321746244,325213409,add_oil_core
29,325213409,331914373,add_oil_post
29,332747826,336381681,add_pepper_prep
29,336381681,339582141,add_pepper_core
29,339582141,341249048,add_pepper_post
29,341782458,345649680,add_vinegar_prep
29,345649680,350217003,add_vinegar_core
29,350217003,356517909,add_vinegar_post
29,357251348,357551391,mix_dressing_prep
29,357551391,377020856,mix_dressing_core
29,377020856,381588179,mix_dressing_post
29,381621517,384488596,add_dressing_core
29,384488596,386422207,add_dressing_post
29,387222322,395523515,serve_salad_onto_plate_prep
29,395523515,410392319,serve_salad_onto_plate_core
29,410392319,414892966,serve_salad_onto_plate_post
30,0,3333812,add_pepper_prep
30,3333812,8801265,add_pepper_core
30,8801265,10334818,add_pepper_post
30,10734876,12135077,add_salt_prep
30,12135077,17102458,add_salt_core
30,17102458,19369450,add_salt_post
30,20036213,31504528,add_oil_prep
30,31504528,36205203,add_oil_core
30,36205203,39872397,add_oil_post
30,40339131,48373619,add_vinegar_prep
30,48373619,51907460,add_vinegar_core
30,51907460,56841503,add_vinegar_post
30,57308236,57908323,mix_dressing_prep
30,57908323,67509703,mix_dressing_core
30,67509703,68243141,mix_dressing_post
30,68276480,87212535,cut_cheese_prep
30,87212535,95046994,cut_cheese_core
30,95046994,98847540,cut_cheese_post
30,99547641,113816358,cut_lettuce_prep
30,113816358,134619348,cut_lettuce_core
30,134619348,140220153,cut_lettuce_post
30,143353937,154388856,peel_cucumber_prep
30,154388856,201095570,peel_cucumber_core
30,201095570,205962936,peel_cucumber_post
30,207229785,216297755,cut_cucumber_prep
30,216297755,253603116,cut_cucumber_core
30,253603116,260604123,cut_cucumber_post
30,261337561,272639186,cut_tomato_prep
30,272639186,305977311,cut_tomato_core
30,305977311,307610879,cut_tomato_post
30,312478245,316612173,place_cucumber_into_bowl_prep
30,316612173,318212403,place_cucumber_into_bowl_core
30,318212403,318745813,place_cucumber_into_bowl_post
30,318745813,320079338,place_cheese_into_bowl_prep
30,320079338,320679424,place_cheese_into_bowl_core
30,320679424,321212834,place_cheese_into_bowl_post
30,321212834,321946273,place_tomato_into_bowl_prep
30,321946273,323046431,place_tomato_into_bowl_core
30,323046431,327447063,place_tomato_into_bowl_post
30,327480401,330780876,add_dressing_prep
30,330780876,338081925,add_dressing_core
30,338081925,338381968,add_dressing_post
30,338415306,353484139,mix_ingredients_core
30,353484139,353784182,mix_ingredients_post
30,354417606,361718656,serve_salad_onto_plate_prep
30,361718656,367752856,serve_salad_onto_plate_core
30,367752856,370586597,serve_salad_onto_plate_post
31,0,3833885,add_salt_prep
31,3833885,8267855,add_salt_core
31,8267855,9668057,add_salt_post
31,9768071,10868229,add_pepper_prep
31,10868229,16002300,add_pepper_core
31,16002300,17202473,add_pepper_post
31,17769221,19802847,add_oil_prep
31,19802847,24636875,add_oil_core
31,24636875,28204054,add_oil_post
31,27970687,31704557,add_vinegar_prep
31,31704557,35171722,add_vinegar_core
31,35171722,39238974,add_vinegar_post
31,39238974,39539017,mix_dressing_prep
31,39539017,46706714,mix_dressing_core
31,46706714,47440152,mix_dressing_post
31,47473490,59641906,cut_cheese_prep
31,59641906,67976437,cut_cheese_core
31,67976437,72877142,cut_cheese_post
31,74910767,82811903,peel_cucumber_prep
31,82811903,122984344,peel_cucumber_core
31,122984344,125084645,peel_cucumber_post
31,125384689,132252342,cut_cucumber_prep
31,132252342,160689763,cut_cucumber_core
31,160689763,167990812,cut_cucumber_post
31,168590899,178492322,cut_tomato_prep
31,178492322,206296318,cut_tomato_core
31,206296318,209863497,cut_tomato_post
31,212330519,230166415,cut_lettuce_prep
31,230166415,248702413,cut_lettuce_core
31,248702413,253836484,cut_lettuce_post
31,254603261,255870110,place_cucumber_into_bowl_prep
31,254603261,255870110,place_cheese_into_bowl_prep
31,254603261,255870110,place_lettuce_into_bowl_prep
31,254603261,255870110,place_tomato_into_bowl_prep
31,255870110,270672237,place_cucumber_into_bowl_core
31,255870110,270672237,place_cheese_into_bowl_core
31,255870110,270672237,place_lettuce_into_bowl_core
31,255870110,270672237,place_tomato_into_bowl_core
31,270672237,272439158,place_cucumber_into_bowl_post
31,270672237,272439158,place_cheese_into_bowl_post
31,270672237,272439158,place_lettuce_into_bowl_post
31,270672237,272439158,place_tomato_into_bowl_post
31,272439158,273205935,mix_ingredients_prep
31,273205935,280540322,mix_ingredients_core
31,280540322,282307243,mix_ingredients_post
31,282340581,284974293,add_dressing_prep
31,284974293,290741789,add_dressing_core
31,290741789,302043413,add_dressing_post
31,302976880,306577398,serve_salad_onto_plate_prep
31,306577398,313211685,serve_salad_onto_plate_core
31,313211685,314378519,serve_salad_onto_plate_post
32,0,9201323,add_oil_prep
32,9201323,12701826,add_oil_core
32,12701826,22069839,add_oil_post
32,21869810,24070126,add_pepper_prep
32,24070126,28470759,add_pepper_core
32,28470759,30404370,add_pepper_post
32,30871104,33138096,add_salt_prep
32,33138096,38905592,add_salt_core
32,38905592,40772527,add_salt_post
32,41305937,44739764,add_vinegar_prep
32,44739764,48506972,add_vinegar_core
32,48506972,60675388,add_vinegar_post
32,61475503,63009056,mix_dressing_prep
32,63009056,73043832,mix_dressing_core
32,73043832,85545629,mix_dressing_post
32,86045701,98380807,cut_lettuce_prep
32,98380807,104281655,cut_lettuce_core
32,104281655,105181785,cut_lettuce_post
32,105648518,108015525,place_lettuce_into_bowl_prep
32,108015525,112916230,place_lettuce_into_bowl_core
32,112916230,115649956,cut_lettuce_post
32,119117121,132485709,cut_cheese_prep
32,132485709,141386988,cut_cheese_core
32,141386988,143087233,cut_cheese_post
32,143087233,144587448,place_cheese_into_bowl_prep
32,144587448,145720945,place_cheese_into_bowl_core
32,145720945,148054613,place_cheese_into_bowl_post
32,148854728,159022856,peel_cucumber_prep
32,159022856,170457833,peel_cucumber_core
32,170457833,184359831,peel_cucumber_post
32,190027313,192794377,cut_cucumber_prep
32,192794377,224165553,cut_cucumber_core
32,224165553,225099020,cut_cucumber_post
32,225332387,226399207,place_cucumber_into_bowl_prep
32,226399207,230166415,place_cucumber_into_bowl_core
32,230166415,232533422,place_cucumber_into_bowl_post
32,232266717,241868097,cut_tomato_prep
32,241868097,262237691,cut_tomato_core
32,262237691,262604411,cut_tomato_post
32,262604411,264971418,place_tomato_into_bowl_prep
32,264971418,269738770,cut_tomato_core
32,269738770,270838928,place_tomato_into_bowl_post
32,271439014,272039100,mix_ingredients_prep
32,272039100,278540035,mix_ingredients_core
32,278540035,278940092,mix_ingredients_post
32,279506840,280573660,add_dressing_prep
32,280573660,282507271,add_dressing_core
32,282507271,292208666,add_dressing_post
32,292742076,293642205,mix_ingredients_prep
32,293642205,304510434,mix_ingredients_core
32,304510434,305410563,mix_ingredients_post
32,306410707,310711325,serve_salad_onto_plate_prep
32,310711325,316845540,serve_salad_onto_plate_core
32,316845540,327580416,serve_salad_onto_plate_post
33,0,5467453,peel_cucumber_prep
33,5467453,21003019,peel_cucumber_core
33,21003019,37938787,peel_cucumber_post
33,43672944,49340425,cut_cucumber_prep
33,49340425,93046707,cut_cucumber_core
33,93046707,95513728,cut_cucumber_post
33,96080477,99747670,place_cucumber_into_bowl_prep
33,99747670,104348332,place_cucumber_into_bowl_core
33,104348332,108182216,place_cucumber_into_bowl_post
33,109049007,112416158,cut_tomato_prep
33,112416158,130585436,cut_tomato_core
33,130585436,132985781,cut_tomato_post
33,133319162,137786471,place_tomato_into_bowl_prep
33,137786471,139019982,place_tomato_into_bowl_core
33,139019982,142053751,place_tomato_into_bowl_post
33,142853866,162656712,cut_cheese_prep
33,162656712,175591905,cut_cheese_core
33,175591905,178258955,cut_cheese_post
33,175958624,179725832,place_cheese_into_bowl_prep
33,179725832,183326350,place_cheese_into_bowl_core
33,183326350,184159803,place_cheese_into_bowl_post
33,187060220,205729570,cut_lettuce_prep
33,205729570,210396907,cut_lettuce_core
33,210396907,210896979,cut_lettuce_post
33,211397051,214530835,place_lettuce_into_bowl_prep
33,214530835,215564317,place_lettuce_into_bowl_core
33,215564317,218998143,place_lettuce_into_bowl_post
33,222398632,223198747,mix_ingredients_prep
33,223198747,229766358,mix_ingredients_core
33,229766358,230866516,mix_ingredients_post
33,237234098,248169003,add_oil_prep
33,248169003,251269448,add_oil_core
33,251269448,254136527,add_oil_post
33,254469908,256336843,add_pepper_prep
33,256336843,259503965,add_pepper_core
33,259503965,260904167,add_pepper_post
33,261370900,264237979,add_salt_prep
33,264237979,267938511,add_salt_core
33,267938511,269472065,add_salt_post
33,270172165,277606567,add_vinegar_prep
33,277606567,280807027,add_vinegar_core
33,280807027,285907760,add_vinegar_post
33,286607861,287541328,mix_dressing_prep
33,287541328,292775414,mix_dressing_core
33,292775414,294175615,mix_dressing_post
33,294809040,307944261,serve_salad_onto_plate_prep
33,307944261,314811915,serve_salad_onto_plate_core
33,314811915,330014100,serve_salad_onto_plate_post
33,330580848,331414301,add_dressing_prep
33,331414301,370086526,add_dressing_core
33,370086526,392289717,add_dressing_post
34,0,3467165,add_salt_prep
34,3467165,7634431,add_salt_core
34,7634431,9468028,add_salt_post
34,9668057,11168272,add_pepper_prep
34,11168272,14802128,add_pepper_core
34,14802128,16335682,add_pepper_post
34,16835753,20136228,add_vinegar_prep
34,20136228,24103465,add_vinegar_core
34,24103465,28770802,add_vinegar_post
34,29137522,30004313,add_oil_prep
34,30004313,34204917,add_oil_core
34,34204917,38672225,add_oil_post
34,41339275,54641187,cut_cheese_prep
34,54641187,67543042,cut_cheese_core
34,67543042,73143847,cut_cheese_post
34,72510422,80611587,cut_tomato_prep
34,80611587,99947699,cut_tomato_core
34,99947699,100881167,cut_tomato_post
34,102181353,109215698,peel_cucumber_prep
34,109215698,131185522,peel_cucumber_core
34,131185522,135319450,peel_cucumber_post
34,137086370,143720657,cut_cucumber_prep
34,143720657,155355663,cut_cucumber_core
34,155355663,158356094,cut_cucumber_post
34,159856310,165923848,place_cucumber_into_bowl_prep
34,159856310,165923848,place_cheese_into_bowl_prep
34,159856310,165923848,place_tomato_into_bowl_prep
34,165923848,168557560,place_cucumber_into_bowl_core
34,165923848,168557560,place_cheese_into_bowl_core
34,165923848,168557560,place_tomato_into_bowl_core
34,168557560,178258955,place_cucumber_into_bowl_post
34,168557560,178258955,place_cheese_into_bowl_post
34,168557560,178258955,place_tomato_into_bowl_post
34,179659156,180325918,mix_ingredients_prep
34,180325918,183159659,mix_ingredients_core
34,183159659,186993543,mix_ingredients_post
34,186293443,195694794,add_dressing_prep
34,195694794,202295743,add_dressing_core
34,202295743,204496059,add_dressing_post
34,204529397,205362850,mix_ingredients_prep
34,205362850,211163684,mix_ingredients_core
34,211163684,215230935,mix_ingredients_post
34,218264705,227199322,cut_lettuce_prep
34,227199322,232400070,cut_lettuce_core
34,232400070,233100170,cut_lettuce_post
34,233100170,233633580,place_lettuce_into_bowl_prep
34,233633580,236000587,place_lettuce_into_bowl_core
34,236367307,237034069,mix_ingredients_prep
34,237034069,246802140,mix_ingredients_core
34,246802140,248102327,mix_ingredients_post
34,248135665,251136096,serve_salad_onto_plate_prep
34,251136096,257903735,serve_salad_onto_plate_core
34,257903735,264237979,serve_salad_onto_plate_post
35,0,4300618,add_salt_prep
35,4300618,7467740,add_salt_core
35,7467740,8434546,add_salt_post
35,8834603,10101452,add_pepper_prep
35,10101452,13335250,add_pepper_core
35,13335250,15002156,add_pepper_post
35,15402214,16769077,add_oil_prep
35,16769077,20569623,add_oil_core
35,20569623,24303493,add_oil_post
35,24803565,27270586,add_vinegar_prep
35,27270586,31304499,add_vinegar_core
35,31304499,42406095,add_vinegar_post
35,45639893,54507834,cut_lettuce_prep
35,54507834,63142409,cut_lettuce_core
35,63142409,64242567,cut_lettuce_post
35,64242567,74544047,peel_cucumber_prep
35,74544047,85645643,peel_cucumber_core
35,85645643,88146002,peel_cucumber_post
35,88646074,92179916,cut_cucumber_prep
35,92179916,97847397,cut_cucumber_core
35,97847397,100181066,cut_cucumber_post
35,102414720,104848403,cut_tomato_prep
35,104848403,118383682,cut_tomato_core
35,118383682,122184228,cut_tomato_post
35,122784314,126251479,cut_cheese_prep
35,126251479,134385982,cut_cheese_core
35,134385982,140453521,cut_cheese_post
35,141386988,163990237,place_cucumber_into_bowl_prep
35,141386988,163990237,place_cheese_into_bowl_prep
35,141386988,163990237,place_lettuce_into_bowl_prep
35,141386988,163990237,place_tomato_into_bowl_prep
35,163990237,181759457,place_cucumber_into_bowl_core
35,163990237,181759457,place_cheese_into_bowl_core
35,163990237,181759457,place_lettuce_into_bowl_core
35,163990237,181759457,place_tomato_into_bowl_core
35,181759457,182559572,place_cucumber_into_bowl_post
35,181759457,182559572,place_cheese_into_bowl_post
35,181759457,182559572,place_lettuce_into_bowl_post
35,181759457,182559572,place_tomato_into_bowl_post
35,183126321,183959774,mix_ingredients_prep
35,183959774,189193859,mix_ingredients_core
35,189193859,190160665,mix_ingredients_post
35,192360981,198128477,serve_salad_onto_plate_prep
35,198128477,204229354,serve_salad_onto_plate_core
35,204229354,205996274,serve_salad_onto_plate_post
35,206729713,209930173,add_dressing_prep
35,209930173,217731294,add_dressing_core
35,217731294,223132071,add_dressing_post
36,0,3600518,cut_tomato_prep
36,3600518,35071708,cut_tomato_core
36,35071708,35738470,cut_tomato_post
36,35738470,37605405,place_tomato_into_bowl_prep
36,37605405,41472628,place_tomato_into_bowl_core
36,41472628,43239549,place_tomato_into_bowl_post
36,43239549,55474640,cut_cheese_prep
36,55474640,89046132,cut_cheese_core
36,89046132,90212967,cut_cheese_post
36,90212967,92246592,place_cheese_into_bowl_prep
36,92246592,96147153,place_cheese_into_bowl_core
36,96180491,100881167,place_cheese_into_bowl_post
36,100881167,118016963,peel_cucumber_prep
36,118016963,152055189,peel_cucumber_core
36,152055189,152621937,peel_cucumber_post
36,152921980,160956468,cut_cucumber_prep
36,160956468,181659444,cut_cucumber_core
36,181659444,185459990,cut_cucumber_post
36,185459990,187093558,place_cucumber_into_bowl_prep
36,187093558,192561010,place_cucumber_into_bowl_core
36,192561010,196761614,place_cucumber_into_bowl_post
36,196361557,207496490,cut_lettuce_prep
36,207496490,242368169,cut_lettuce_core
36,242368169,243901723,cut_lettuce_post
36,243901723,245068557,place_lettuce_into_bowl_prep
36,245068557,251302787,place_lettuce_into_bowl_core
36,251302787,252803002,place_lettuce_into_bowl_post
36,252803002,259703994,cut_lettuce_prep
36,259703994,270072151,cut_lettuce_core
36,270072151,271405676,cut_lettuce_post
36,271405676,272839215,place_lettuce_into_bowl_prep
36,272839215,274672812,place_lettuce_into_bowl_core
36,274672812,276806452,place_lettuce_into_bowl_post
36,277239848,280440308,mix_ingredients_prep
36,280440308,290675112,mix_ingredients_core
36,290675112,291875285,mix_ingredients_post
36,293575529,296342594,add_salt_prep
36,296342594,298076176,add_salt_core
36,298076176,299976449,add_salt_post
36,300609874,302310118,add_oil_prep
36,302310118,307844247,add_oil_core
36,307844247,311878160,add_oil_post
36,312278217,314711900,add_pepper_prep
36,314711900,316745526,add_pepper_core
36,316745526,318379094,add_pepper_post
36,319312562,321512878,add_vinegar_prep
36,321512878,323179784,add_vinegar_core
36,323179784,326346906,add_vinegar_post
36,326446920,327680431,mix_dressing_prep
36,327680431,339148746,mix_dressing_core
36,339148746,340048875,mix_dressing_post
36,341649105,347716644,serve_salad_onto_plate_prep
36,347716644,385888797,serve_salad_onto_plate_core
36,385888797,389255948,serve_salad_onto_plate_post
37,0,4100589,add_oil_prep
37,4100589,8534560,add_oil_core
37,8534560,11101595,add_oil_post
37,11701681,15168846,add_vinegar_prep
37,15168846,18669350,add_vinegar_core
37,18669350,22569910,add_vinegar_post
37,23003306,24536860,add_salt_prep
37,24536860,28104039,add_salt_core
37,28104039,29804283,add_salt_post
37,29370888,31471190,add_pepper_prep
37,31471190,34571635,add_pepper_core
37,34571635,35805146,add_pepper_post
37,36405232,37205347,mix_dressing_prep
37,37205347,44006325,mix_dressing_core
37,44006325,44039663,mix_dressing_post
37,44673087,45939936,add_oil_prep
37,45939936,49240410,add_oil_core
37,49240410,52440870,add_oil_post
37,53207647,53507690,mix_dressing_prep
37,53507690,56708150,mix_dressing_core
37,56708150,58041675,mix_dressing_post
37,58708438,67643055,cut_lettuce_prep
37,67643055,84145427,cut_lettuce_core
37,84145427,85112233,cut_lettuce_post
37,85112233,86745801,place_lettuce_into_bowl_prep
37,86745801,91946548,place_lettuce_into_bowl_core
37,91946548,93346750,place_lettuce_into_bowl_post
37,93913498,97680706,cut_lettuce_prep
37,97680706,99347612,cut_lettuce_core
37,99347612,99747670,cut_lettuce_post
37,99747670,100081051,place_lettuce_into_bowl_prep
37,100081051,100947842,place_lettuce_into_bowl_core
37,100947842,102481396,place_lettuce_into_bowl_post
37,102481396,103981611,cut_tomato_prep
37,103981611,147221160,cut_tomato_core
37,147221160,149421476,cut_tomato_post
37,149421476,150955030,place_tomato_into_bowl_prep
37,150955030,154622223,place_tomato_into_bowl_core
37,154622223,156755863,place_tomato_into_bowl_post
37,156755863,169290998,cut_cheese_prep
37,169290998,186726838,cut_cheese_core
37,186726838,188627111,cut_cheese_post
37,188627111,190460708,place_cheese_into_bowl_prep
37,190460708,192127614,place_cheese_into_bowl_core
37,192127614,195028031,place_cheese_into_bowl_post
37,195028031,202262404,peel_cucumber_prep
37,202262404,227666055,peel_cucumber_core
37,227666055,230699825,peel_cucumber_post
37,230933191,235133795,cut_cucumber_prep
37,235133795,268671949,cut_cucumber_core
37,268705287,270105488,cut_cucumber_post
37,270105488,272039100,place_cucumber_into_bowl_prep
37,272039100,275972998,place_cucumber_into_bowl_core
37,275972998,278173315,place_cucumber_into_bowl_post
37,278540034,279673530,cut_cucumber_prep
37,279673530,280773688,cut_cucumber_core
37,280773688,281407113,cut_cucumber_post
37,281407113,281873846,place_cucumber_into_bowl_prep
37,281873846,282940666,place_cucumber_into_bowl_core
37,282940666,286241141,place_cucumber_into_bowl_post
37,287341299,290208378,mix_ingredients_prep
37,290208378,293508852,mix_ingredients_core
37,293508852,294042262,mix_ingredients_post
37,294508996,296842665,add_dressing_prep
37,296842665,303110232,add_dressing_core
37,303110232,311211396,add_dressing_post
37,311911497,313511727,serve_salad_onto_plate_prep
37,313511727,341749119,serve_salad_onto_plate_core
37,341749119,344449507,serve_salad_onto_plate_post
38,0,6100876,add_pepper_prep
38,6100876,7367725,add_pepper_core
38,7367725,9034631,add_pepper_post
38,9734732,11334962,add_salt_prep
38,11334962,12968530,add_salt_core
38,12968530,14602098,add_salt_post
38,15135508,17269148,add_vinegar_prep
38,17269148,19369450,add_vinegar_core
38,19369450,22969968,add_vinegar_post
38,23403363,25103608,add_oil_prep
38,25103608,27737320,add_oil_core
38,27737320,33371463,add_oil_post
38,35405088,36005175,mix_dressing_prep
38,36005175,40005750,mix_dressing_core
38,40005750,41239260,mix_dressing_post
38,43972986,48373619,cut_tomato_prep
38,48373619,65909473,cut_tomato_core
38,65909473,71110220,cut_tomato_post
38,71110220,72543760,place_tomato_into_bowl_prep
38,72543760,73077170,place_tomato_into_bowl_core
38,73077170,74544047,place_tomato_into_bowl_post
38,75310824,84212103,cut_cheese_prep
38,84212103,90679700,cut_cheese_core
38,90679700,93980174,cut_cheese_post
38,93980174,95247023,place_cheese_into_bowl_prep
38,95247023,95780433,place_cheese_into_bowl_core
38,95780433,96947267,place_cheese_into_bowl_post
38,100447770,106548647,peel_cucumber_prep
38,106548647,146587735,peel_cucumber_core
38,146587735,149754857,peel_cucumber_post
38,149754857,158122726,cut_cucumber_core
38,158122726,161856596,cut_cucumber_post
38,161856596,162990093,place_cucumber_into_bowl_prep
38,162990093,164490308,place_cucumber_into_bowl_core
38,164490308,166323905,place_cucumber_into_bowl_post
38,168190840,174425070,cut_lettuce_prep
38,174425070,180926004,cut_lettuce_core
38,180926004,181259385,cut_lettuce_post
38,181259385,183226335,place_lettuce_into_bowl_prep
38,183226335,185493327,place_lettuce_into_bowl_core
38,185493327,188727125,place_lettuce_into_bowl_post
38,190627398,191694218,mix_ingredients_prep
38,191694218,198595210,mix_ingredients_core
38,198595210,199028606,mix_ingredients_post
38,204796101,209963511,serve_salad_onto_plate_prep
38,209963511,215330949,serve_salad_onto_plate_core
38,215330949,217397913,serve_salad_onto_plate_post
38,218398056,220798401,add_dressing_prep
38,220798401,227065969,add_dressing_core
38,227065969,235333824,add_dressing_post
39,0,7201035,peel_cucumber_prep
39,7201035,25103609,peel_cucumber_core
39,25103609,26537148,peel_cucumber_post
39,26803853,29104184,cut_cucumber_prep
39,29104184,32337982,cut_cucumber_core
39,32337982,41872685,cut_cucumber_post
39,41872685,43472915,place_cucumber_into_bowl_prep
39,43472915,45106484,place_cucumber_into_bowl_core
39,45106484,47373476,place_cucumber_into_bowl_post
39,48907030,53074295,cut_lettuce_prep
